lineID,site,year,rep,phenoValue
90,STBN_2014_CSSRI_CT,2014,3,1689
91,STBN_2014_CSSRI_CT,2014,2,2578
23,STBN_2014_CSSRI_CT,2014,1,1057
24,STBN_2014_CSSRI_CT,2014,3,1149
84,STBN_2014_CSSRI_CT,2014,3,2530
89,STBN_2014_CSSRI_CT,2014,3,1375
92,STBN_2014_CSSRI_CT,2014,2,NA
76,STBN_2014_CSSRI_CT,2014,3,1457
20,STBN_2014_CSSRI_CT,2014,3,1492
73,STBN_2014_CSSRI_CT,2014,1,2181
25,STBN_2014_CSSRI_CT,2014,3,1949
86,STBN_2014_CSSRI_CT,2014,2,2959
74,STBN_2014_CSSRI_CT,2014,3,1244
91,STBN_2014_CSSRI_CT,2014,1,1575
85,STBN_2014_CSSRI_CT,2014,1,1949
80,STBN_2014_CSSRI_CT,2014,2,2229
15,STBN_2014_CSSRI_CT,2014,3,2267
23,STBN_2014_CSSRI_CT,2014,2,2467
74,STBN_2014_CSSRI_CT,2014,1,549
79,STBN_2014_CSSRI_CT,2014,1,1940
77,STBN_2014_CSSRI_CT,2014,1,1346
41,STBN_2014_CSSRI_CT,2014,3,2752
75,STBN_2014_CSSRI_CT,2014,3,1114
88,STBN_2014_CSSRI_CT,2014,1,648
79,STBN_2014_CSSRI_CT,2014,3,2838
88,STBN_2014_CSSRI_CT,2014,2,571
86,STBN_2014_CSSRI_CT,2014,1,2644
74,STBN_2014_CSSRI_CT,2014,2,962
82,STBN_2014_CSSRI_CT,2014,1,1981
92,STBN_2014_CSSRI_CT,2014,3,NA
73,STBN_2014_CSSRI_CT,2014,3,2330
23,STBN_2014_CSSRI_CT,2014,3,2584
81,STBN_2014_CSSRI_CT,2014,3,2238
82,STBN_2014_CSSRI_CT,2014,3,2137
22,STBN_2014_CSSRI_CT,2014,3,2527
24,STBN_2014_CSSRI_CT,2014,2,1384
20,STBN_2014_CSSRI_CT,2014,1,1032
83,STBN_2014_CSSRI_CT,2014,2,2241
75,STBN_2014_CSSRI_CT,2014,2,984
24,STBN_2014_CSSRI_CT,2014,1,1349
85,STBN_2014_CSSRI_CT,2014,3,2794
77,STBN_2014_CSSRI_CT,2014,3,2562
13,STBN_2014_CSSRI_CT,2014,2,2181
41,STBN_2014_CSSRI_CT,2014,1,2254
86,STBN_2014_CSSRI_CT,2014,3,2479
60,STBN_2014_CSSRI_CT,2014,1,1308
80,STBN_2014_CSSRI_CT,2014,3,2276
22,STBN_2014_CSSRI_CT,2014,1,2733
89,STBN_2014_CSSRI_CT,2014,2,1365
20,STBN_2014_CSSRI_CT,2014,2,775
83,STBN_2014_CSSRI_CT,2014,3,2432
77,STBN_2014_CSSRI_CT,2014,2,1410
15,STBN_2014_GOA,2014,3,1766
22,STBN_2014_GOA,2014,1,1483
76,STBN_2014_GOA,2014,2,3267
15,STBN_2014_GOA,2014,2,2150
45,STBN_2014_GOA,2014,2,1789
78,STBN_2014_GOA,2014,1,2783
13,STBN_2014_GOA,2014,3,1933
30,STBN_2014_GOA,2014,1,1968
60,STBN_2014_GOA,2014,3,1877
84,STBN_2014_GOA,2014,1,3336
84,STBN_2014_GOA,2014,3,4017
23,STBN_2014_GOA,2014,3,2217
77,STBN_2014_GOA,2014,1,2475
80,STBN_2014_GOA,2014,1,3525
85,STBN_2014_GOA,2014,1,1950
74,STBN_2014_GOA,2014,1,2583
84,STBN_2014_GOA,2014,2,5350
80,STBN_2014_GOA,2014,2,4617
91,STBN_2014_GOA,2014,3,5783
89,STBN_2014_GOA,2014,3,3100
87,STBN_2014_GOA,2014,1,2600
83,STBN_2014_GOA,2014,2,1600
87,STBN_2014_GOA,2014,2,2550
20,STBN_2014_GOA,2014,1,2252
90,STBN_2014_GOA,2014,2,4724
25,STBN_2014_GOA,2014,3,3333
45,STBN_2014_GOA,2014,1,2346
60,STBN_2014_GOA,2014,1,1458
25,STBN_2014_GOA,2014,2,3933
76,STBN_2014_GOA,2014,3,917
76,STBN_2014_GOA,2014,1,1850
88,STBN_2014_GOA,2014,1,2600
77,STBN_2014_GOA,2014,3,2717
30,STBN_2014_GOA,2014,3,1543
86,STBN_2014_GOA,2014,2,4358
20,STBN_2014_GOA,2014,3,2154
23,STBN_2014_GOA,2014,1,2117
90,STBN_2014_GOA,2014,1,3800
82,STBN_2014_GOA,2014,3,3233
89,STBN_2014_GOA,2014,2,6450
13,STBN_2014_GOA,2014,2,1717
73,STBN_2014_GOA,2014,1,3433
90,STBN_2014_GOA,2014,3,5617
23,STBN_2014_GOA,2014,2,2450
79,STBN_2014_GOA,2014,1,3683
82,STBN_2014_GOA,2014,2,3350
75,STBN_2014_GOA,2014,2,2433
88,STBN_2014_GOA,2014,2,3683
45,STBN_2014_GOA,2014,3,2987
92,STBN_2014_GOA,2014,1,2600
91,STBN_2014_GOA,2014,1,3292
78,STBN_2014_GOA,2014,3,3883
24,STBN_2014_GOA,2014,2,4683
13,STBN_2014_GOA,2014,1,1850
24,STBN_2014_GOA,2014,3,3100
74,STBN_2014_GOA,2014,3,1117
83,STBN_2014_GOA,2014,3,2383
88,STBN_2014_GOA,2014,3,1767
75,STBN_2014_GOA,2014,1,1950
79,STBN_2014_GOA,2014,2,4583
75,STBN_2014_GOA,2014,3,2183
20,STBN_2014_GOA,2014,2,2505
85,STBN_2014_GOA,2014,2,1650
87,STBN_2014_GOA,2014,3,3367
15,STBN_2014_GOA,2014,1,1392
81,STBN_2014_GOA,2014,3,3700
78,STBN_2014_GOA,2014,2,2750
74,STBN_2014_GOA,2014,2,2833
79,STBN_2014_GOA,2014,3,3717
80,STBN_2014_GOA,2014,3,4183
22,STBN_2014_GOA,2014,3,1983
85,STBN_2014_GOA,2014,3,1733
92,STBN_2014_GOA,2014,2,2317
86,STBN_2014_GOA,2014,1,2533
24,STBN_2014_GOA,2014,1,2933
25,STBN_2014_GOA,2014,1,2958
73,STBN_2014_GOA,2014,3,3117
81,STBN_2014_GOA,2014,1,3133
81,STBN_2014_GOA,2014,2,5517
60,STBN_2014_GOA,2014,2,1966
91,STBN_2014_GOA,2014,2,4500
86,STBN_2014_GOA,2014,3,1733
92,STBN_2014_GOA,2014,3,3267
77,STBN_2014_GOA,2014,2,2517
30,STBN_2014_GOA,2014,2,1817
83,STBN_2014_GOA,2014,1,2467
89,STBN_2014_GOA,2014,1,2792
22,STBN_2014_GOA,2014,2,1208
82,STBN_2014_GOA,2014,1,3050
73,STBN_2014_GOA,2014,2,4833
107,STBN_2015_CRRI,2015,3,1361
101,STBN_2015_CRRI,2015,1,1259
81,STBN_2015_CRRI,2015,2,1250
105,STBN_2015_CRRI,2015,2,1287
104,STBN_2015_CRRI,2015,1,1646
96,STBN_2015_CRRI,2015,3,1287
79,STBN_2015_CRRI,2015,3,1287
73,STBN_2015_CRRI,2015,1,1315
99,STBN_2015_CRRI,2015,3,1194
84,STBN_2015_CRRI,2015,2,1167
78,STBN_2015_CRRI,2015,3,1222
73,STBN_2015_CRRI,2015,2,1352
83,STBN_2015_CRRI,2015,3,1222
102,STBN_2015_CRRI,2015,1,1333
97,STBN_2015_CRRI,2015,1,1287
83,STBN_2015_CRRI,2015,2,1269
25,STBN_2015_CRRI,2015,1,1343
77,STBN_2015_CRRI,2015,3,1241
100,STBN_2015_CRRI,2015,3,1278
80,STBN_2015_CRRI,2015,3,1315
96,STBN_2015_CRRI,2015,2,1241
90,STBN_2015_CRRI,2015,1,1269
107,STBN_2015_CRRI,2015,1,1256
79,STBN_2015_CRRI,2015,1,1259
27,STBN_2015_CRRI,2015,3,1287
77,STBN_2015_CRRI,2015,2,1250
106,STBN_2015_CRRI,2015,3,1306
84,STBN_2015_CRRI,2015,1,1269
102,STBN_2015_CRRI,2015,3,1281
92,STBN_2015_CRRI,2015,2,1278
98,STBN_2015_CRRI,2015,1,1250
102,STBN_2015_CRRI,2015,2,1276
80,STBN_2015_CRRI,2015,1,1296
100,STBN_2015_CRRI,2015,2,1333
23,STBN_2015_CRRI,2015,2,1250
97,STBN_2015_CRRI,2015,3,1259
90,STBN_2015_CRRI,2015,2,1204
42,STBN_2015_CRRI,2015,1,1148
83,STBN_2015_CRRI,2015,1,1170
87,STBN_2015_CRRI,2015,2,1241
80,STBN_2015_CRRI,2015,2,1278
99,STBN_2015_CRRI,2015,1,1213
91,STBN_2015_CRRI,2015,3,1352
101,STBN_2015_CRRI,2015,3,1343
42,STBN_2015_CRRI,2015,2,1241
78,STBN_2015_CRRI,2015,1,1269
98,STBN_2015_CRRI,2015,3,1231
73,STBN_2015_CRRI,2015,3,1343
104,STBN_2015_CRRI,2015,3,1694
107,STBN_2015_CRRI,2015,2,1204
91,STBN_2015_CRRI,2015,1,1315
81,STBN_2015_CRRI,2015,1,1204
100,STBN_2015_CRRI,2015,1,1361
103,STBN_2015_CRRI,2015,3,1269
84,STBN_2015_CRRI,2015,3,1185
24,STBN_2015_CRRI,2015,2,1222
86,STBN_2015_CRRI,2015,2,1352
104,STBN_2015_CRRI,2015,2,1685
105,STBN_2015_CRRI,2015,1,1315
86,STBN_2015_CRRI,2015,1,1380
42,STBN_2015_CRRI,2015,3,1269
78,STBN_2015_CRRI,2015,2,1241
77,STBN_2015_CRRI,2015,1,1259
86,STBN_2015_CRRI,2015,3,1343
106,STBN_2015_CRRI,2015,1,1317
90,STBN_2015_CRRI,2015,3,1167
96,STBN_2015_CRRI,2015,1,1259
27,STBN_2015_CRRI,2015,2,1259
27,STBN_2015_CRRI,2015,1,1296
87,STBN_2015_CRRI,2015,1,1259
81,STBN_2015_CRRI,2015,3,1231
24,STBN_2015_CRRI,2015,3,1250
99,STBN_2015_CRRI,2015,2,1167
92,STBN_2015_CRRI,2015,1,1333
87,STBN_2015_CRRI,2015,3,1333
97,STBN_2015_CRRI,2015,2,1315
105,STBN_2015_CRRI,2015,3,1269
103,STBN_2015_CRRI,2015,1,1194
23,STBN_2015_CRRI,2015,3,1278
103,STBN_2015_CRRI,2015,2,1204
92,STBN_2015_CRRI,2015,3,1269
24,STBN_2015_CRRI,2015,1,1287
25,STBN_2015_CRRI,2015,2,1269
23,STBN_2015_CRRI,2015,1,1333
98,STBN_2015_CRRI,2015,2,1194
101,STBN_2015_CRRI,2015,2,1315
91,STBN_2015_CRRI,2015,2,1333
106,STBN_2015_CRRI,2015,2,1280
79,STBN_2015_CRRI,2015,2,1333
25,STBN_2015_CRRI,2015,3,1194
166,STBN_2017_KLRS,2017,1,2027
207,STBN_2017_KLRS,2017,1,1917
150,STBN_2017_KLRS,2017,1,917
177,STBN_2017_KLRS,2017,1,783
140,STBN_2017_KLRS,2017,1,1950
192,STBN_2017_KLRS,2017,1,937
180,STBN_2017_KLRS,2017,1,655
120,STBN_2017_KLRS,2017,2,1705
213,STBN_2017_KLRS,2017,1,1903
24,STBN_2017_KLRS,2017,1,2111
24,STBN_2017_KLRS,2017,2,2266
136,STBN_2017_KLRS,2017,1,775
216,STBN_2017_KLRS,2017,1,2185
178,STBN_2017_KLRS,2017,1,1950
214,STBN_2017_KLRS,2017,1,1172
133,STBN_2017_KLRS,2017,1,865
224,STBN_2017_KLRS,2017,1,1006
164,STBN_2017_KLRS,2017,1,1634
186,STBN_2017_KLRS,2017,1,1411
32,STBN_2017_KLRS,2017,1,1671
193,STBN_2017_KLRS,2017,1,719
218,STBN_2017_KLRS,2017,1,800
25,STBN_2017_KLRS,2017,1,2231
222,STBN_2017_KLRS,2017,1,2211
188,STBN_2017_KLRS,2017,1,732
149,STBN_2017_KLRS,2017,1,839
219,STBN_2017_KLRS,2017,1,2595
199,STBN_2017_KLRS,2017,1,2032
142,STBN_2017_KLRS,2017,1,557
191,STBN_2017_KLRS,2017,1,616
112,STBN_2017_KLRS,2017,1,1531
141,STBN_2017_KLRS,2017,1,801
195,STBN_2017_KLRS,2017,1,604
135,STBN_2017_KLRS,2017,1,1057
123,STBN_2017_KLRS,2017,1,2467
210,STBN_2017_KLRS,2017,1,2276
220,STBN_2017_KLRS,2017,1,941
121,STBN_2017_KLRS,2017,1,1518
25,STBN_2017_KLRS,2017,2,2095
215,STBN_2017_KLRS,2017,1,1518
184,STBN_2017_KLRS,2017,1,655
23,STBN_2017_KLRS,2017,3,1975
32,STBN_2017_KLRS,2017,2,1673
225,STBN_2017_KLRS,2017,1,1634
201,STBN_2017_KLRS,2017,1,634
212,STBN_2017_KLRS,2017,1,1955
144,STBN_2017_KLRS,2017,1,1096
107,STBN_2017_KLRS,2017,2,481
197,STBN_2017_KLRS,2017,1,1506
32,STBN_2017_KLRS,2017,3,1614
182,STBN_2017_KLRS,2017,1,1527
25,STBN_2017_KLRS,2017,3,2314
137,STBN_2017_KLRS,2017,1,1531
194,STBN_2017_KLRS,2017,1,1386
157,STBN_2017_KLRS,2017,1,1429
208,STBN_2017_KLRS,2017,1,2263
143,STBN_2017_KLRS,2017,1,634
189,STBN_2017_KLRS,2017,1,722
107,STBN_2017_KLRS,2017,3,785
209,STBN_2017_KLRS,2017,1,609
205,STBN_2017_KLRS,2017,1,1276
203,STBN_2017_KLRS,2017,1,686
187,STBN_2017_KLRS,2017,1,1219
116,STBN_2017_KLRS,2017,1,1147
202,STBN_2017_KLRS,2017,1,622
181,STBN_2017_KLRS,2017,1,514
221,STBN_2017_KLRS,2017,1,3698
206,STBN_2017_KLRS,2017,1,2558
23,STBN_2017_KLRS,2017,2,2010
148,STBN_2017_KLRS,2017,1,924
111,STBN_2017_KLRS,2017,1,680
120,STBN_2017_KLRS,2017,3,1665
139,STBN_2017_KLRS,2017,1,1300
168,STBN_2017_KLRS,2017,1,604
160,STBN_2017_KLRS,2017,1,2180
175,STBN_2017_KLRS,2017,1,2206
183,STBN_2017_KLRS,2017,1,1296
198,STBN_2017_KLRS,2017,1,2263
227,STBN_2017_KLRS,2017,1,1698
24,STBN_2017_KLRS,2017,3,2385
120,STBN_2017_KLRS,2017,1,1970
189,STBN_2017_KLRS,2017,3,669
151,STBN_2017_KLRS,2017,1,1916
217,STBN_2017_KLRS,2017,1,3211
107,STBN_2017_KLRS,2017,1,756
130,STBN_2017_KLRS,2017,1,1724
185,STBN_2017_KLRS,2017,1,1565
190,STBN_2017_KLRS,2017,1,1911
211,STBN_2017_KLRS,2017,1,1160
119,STBN_2017_KLRS,2017,1,826
204,STBN_2017_KLRS,2017,1,609
179,STBN_2017_KLRS,2017,1,911
196,STBN_2017_KLRS,2017,1,634
200,STBN_2017_KLRS,2017,1,1340
226,STBN_2017_KLRS,2017,1,1518
156,STBN_2017_KLRS,2017,1,968
154,STBN_2017_KLRS,2017,1,2686
223,STBN_2017_KLRS,2017,1,2557
176,STBN_2017_KLRS,2017,1,629
23,STBN_2017_KLRS,2017,1,2042
189,STBN_2017_KLRS,2017,2,471
147,STBN_2017_KLRS,2017,1,604
24,STBN_2015_CSS,2015,2,3071
98,STBN_2015_CSS,2015,3,3696
86,STBN_2015_CSS,2015,2,2107
83,STBN_2015_CSS,2015,2,2192
103,STBN_2015_CSS,2015,1,2589
107,STBN_2015_CSS,2015,3,3957
98,STBN_2015_CSS,2015,2,2778
96,STBN_2015_CSS,2015,2,2609
86,STBN_2015_CSS,2015,3,2318
105,STBN_2015_CSS,2015,3,3030
78,STBN_2015_CSS,2015,3,1500
25,STBN_2015_CSS,2015,1,2220
107,STBN_2015_CSS,2015,2,2036
91,STBN_2015_CSS,2015,2,2509
42,STBN_2015_CSS,2015,3,1252
91,STBN_2015_CSS,2015,1,2071
87,STBN_2015_CSS,2015,2,2800
80,STBN_2015_CSS,2015,2,2677
73,STBN_2015_CSS,2015,3,2609
91,STBN_2015_CSS,2015,3,3044
97,STBN_2015_CSS,2015,1,2208
105,STBN_2015_CSS,2015,2,2600
103,STBN_2015_CSS,2015,3,2348
97,STBN_2015_CSS,2015,3,3939
23,STBN_2015_CSS,2015,3,4653
87,STBN_2015_CSS,2015,3,2638
78,STBN_2015_CSS,2015,1,925
99,STBN_2015_CSS,2015,2,3079
23,STBN_2015_CSS,2015,1,2810
106,STBN_2015_CSS,2015,1,3211
77,STBN_2015_CSS,2015,3,2991
81,STBN_2015_CSS,2015,1,1224
42,STBN_2015_CSS,2015,2,783
92,STBN_2015_CSS,2015,2,4510
81,STBN_2015_CSS,2015,3,2500
99,STBN_2015_CSS,2015,3,3287
104,STBN_2015_CSS,2015,2,3079
80,STBN_2015_CSS,2015,1,2075
80,STBN_2015_CSS,2015,3,2700
77,STBN_2015_CSS,2015,2,2529
24,STBN_2015_CSS,2015,3,2087
98,STBN_2015_CSS,2015,1,3011
79,STBN_2015_CSS,2015,1,2816
101,STBN_2015_CSS,2015,2,3835
25,STBN_2015_CSS,2015,2,3653
90,STBN_2015_CSS,2015,2,2606
53,STBN_2015_CSS,2015,2,3444
24,STBN_2015_CSS,2015,1,2529
97,STBN_2015_CSS,2015,2,3191
101,STBN_2015_CSS,2015,1,3713
100,STBN_2015_CSS,2015,1,4564
23,STBN_2015_CSS,2015,2,4044
83,STBN_2015_CSS,2015,3,3069
107,STBN_2015_CSS,2015,1,2810
102,STBN_2015_CSS,2015,1,1997
99,STBN_2015_CSS,2015,1,2830
103,STBN_2015_CSS,2015,2,2730
86,STBN_2015_CSS,2015,1,2208
84,STBN_2015_CSS,2015,1,3613
105,STBN_2015_CSS,2015,1,2308
81,STBN_2015_CSS,2015,2,1399
102,STBN_2015_CSS,2015,2,2322
90,STBN_2015_CSS,2015,1,2864
106,STBN_2015_CSS,2015,2,3112
101,STBN_2015_CSS,2015,3,4487
100,STBN_2015_CSS,2015,3,3060
78,STBN_2015_CSS,2015,2,1399
83,STBN_2015_CSS,2015,1,2149
92,STBN_2015_CSS,2015,1,3838
96,STBN_2015_CSS,2015,1,2647
84,STBN_2015_CSS,2015,2,3700
104,STBN_2015_CSS,2015,1,3593
90,STBN_2015_CSS,2015,3,3653
53,STBN_2015_CSS,2015,1,3318
53,STBN_2015_CSS,2015,3,2318
84,STBN_2015_CSS,2015,3,3014
25,STBN_2015_CSS,2015,3,4018
87,STBN_2015_CSS,2015,1,1586
79,STBN_2015_CSS,2015,2,2689
100,STBN_2015_CSS,2015,2,4200
42,STBN_2015_CSS,2015,1,803
102,STBN_2015_CSS,2015,3,2265
92,STBN_2015_CSS,2015,3,4324
73,STBN_2015_CSS,2015,2,1997
77,STBN_2015_CSS,2015,1,2906
104,STBN_2015_CSS,2015,3,3550
79,STBN_2015_CSS,2015,3,4126
73,STBN_2015_CSS,2015,1,2648
96,STBN_2015_CSS,2015,3,3518
106,STBN_2015_CSS,2015,3,4200
107,STBN_2015_KLRS,2015,1,2407
91,STBN_2015_KLRS,2015,1,3704
23,STBN_2015_KLRS,2015,3,6296
42,STBN_2015_KLRS,2015,3,1593
106,STBN_2015_KLRS,2015,1,1778
96,STBN_2015_KLRS,2015,1,741
105,STBN_2015_KLRS,2015,3,4630
80,STBN_2015_KLRS,2015,1,2593
77,STBN_2015_KLRS,2015,2,4296
92,STBN_2015_KLRS,2015,1,0
101,STBN_2015_KLRS,2015,1,667
92,STBN_2015_KLRS,2015,3,0
81,STBN_2015_KLRS,2015,2,4111
73,STBN_2015_KLRS,2015,1,1926
32,STBN_2015_KLRS,2015,2,4741
23,STBN_2015_KLRS,2015,2,6593
90,STBN_2015_KLRS,2015,1,3111
83,STBN_2015_KLRS,2015,1,3222
25,STBN_2015_KLRS,2015,2,6074
24,STBN_2015_KLRS,2015,2,5704
101,STBN_2015_KLRS,2015,2,1111
100,STBN_2015_KLRS,2015,1,3407
106,STBN_2015_KLRS,2015,3,1926
100,STBN_2015_KLRS,2015,2,4074
73,STBN_2015_KLRS,2015,2,1667
96,STBN_2015_KLRS,2015,2,1259
32,STBN_2015_KLRS,2015,3,3778
25,STBN_2015_KLRS,2015,3,5926
24,STBN_2015_KLRS,2015,3,5556
91,STBN_2015_KLRS,2015,3,3852
84,STBN_2015_KLRS,2015,2,3519
91,STBN_2015_KLRS,2015,2,4074
42,STBN_2015_KLRS,2015,1,852
23,STBN_2015_KLRS,2015,1,6667
103,STBN_2015_KLRS,2015,2,1778
87,STBN_2015_KLRS,2015,1,2815
80,STBN_2015_KLRS,2015,3,1926
78,STBN_2015_KLRS,2015,1,2889
81,STBN_2015_KLRS,2015,3,4593
103,STBN_2015_KLRS,2015,3,2259
104,STBN_2015_KLRS,2015,2,4222
79,STBN_2015_KLRS,2015,3,4296
97,STBN_2015_KLRS,2015,1,1704
77,STBN_2015_KLRS,2015,1,4519
104,STBN_2015_KLRS,2015,1,4074
86,STBN_2015_KLRS,2015,2,2000
103,STBN_2015_KLRS,2015,1,1926
86,STBN_2015_KLRS,2015,3,2259
99,STBN_2015_KLRS,2015,1,3481
97,STBN_2015_KLRS,2015,3,1667
101,STBN_2015_KLRS,2015,3,778
96,STBN_2015_KLRS,2015,3,852
87,STBN_2015_KLRS,2015,2,3000
99,STBN_2015_KLRS,2015,2,3926
86,STBN_2015_KLRS,2015,1,2111
84,STBN_2015_KLRS,2015,3,3481
78,STBN_2015_KLRS,2015,2,2963
99,STBN_2015_KLRS,2015,3,3704
98,STBN_2015_KLRS,2015,2,3370
98,STBN_2015_KLRS,2015,1,3074
105,STBN_2015_KLRS,2015,1,4741
102,STBN_2015_KLRS,2015,2,4963
98,STBN_2015_KLRS,2015,3,3259
104,STBN_2015_KLRS,2015,3,4074
80,STBN_2015_KLRS,2015,2,2519
102,STBN_2015_KLRS,2015,1,5407
83,STBN_2015_KLRS,2015,3,3481
100,STBN_2015_KLRS,2015,3,4074
90,STBN_2015_KLRS,2015,2,2852
25,STBN_2015_KLRS,2015,1,5852
77,STBN_2015_KLRS,2015,3,4815
24,STBN_2015_KLRS,2015,1,5926
32,STBN_2015_KLRS,2015,1,4630
107,STBN_2015_KLRS,2015,2,2148
73,STBN_2015_KLRS,2015,3,2259
81,STBN_2015_KLRS,2015,1,4444
102,STBN_2015_KLRS,2015,3,4741
79,STBN_2015_KLRS,2015,1,4370
42,STBN_2015_KLRS,2015,2,2000
105,STBN_2015_KLRS,2015,2,4815
92,STBN_2015_KLRS,2015,2,0
79,STBN_2015_KLRS,2015,2,4444
106,STBN_2015_KLRS,2015,2,1296
84,STBN_2015_KLRS,2015,1,3889
78,STBN_2015_KLRS,2015,3,2370
97,STBN_2015_KLRS,2015,2,1630
87,STBN_2015_KLRS,2015,3,2778
107,STBN_2015_KLRS,2015,3,1667
90,STBN_2015_KLRS,2015,3,2963
83,STBN_2015_KLRS,2015,2,3667
23,STBN_2015_CSSRI_CT,2015,1,3613
81,STBN_2015_CSSRI_CT,2015,1,2479
86,STBN_2015_CSSRI_CT,2015,3,3254
101,STBN_2015_CSSRI_CT,2015,3,1552
86,STBN_2015_CSSRI_CT,2015,2,3133
107,STBN_2015_CSSRI_CT,2015,3,2352
42,STBN_2015_CSSRI_CT,2015,2,2949
105,STBN_2015_CSSRI_CT,2015,3,4000
87,STBN_2015_CSSRI_CT,2015,1,3076
84,STBN_2015_CSSRI_CT,2015,3,3533
104,STBN_2015_CSSRI_CT,2015,2,3206
42,STBN_2015_CSSRI_CT,2015,3,3298
77,STBN_2015_CSSRI_CT,2015,2,2689
102,STBN_2015_CSSRI_CT,2015,3,4146
102,STBN_2015_CSSRI_CT,2015,2,3438
96,STBN_2015_CSSRI_CT,2015,1,2524
23,STBN_2015_CSSRI_CT,2015,3,3606
87,STBN_2015_CSSRI_CT,2015,3,3308
41,STBN_2015_CSSRI_CT,2015,3,2552
91,STBN_2015_CSSRI_CT,2015,2,4454
84,STBN_2015_CSSRI_CT,2015,1,3381
90,STBN_2015_CSSRI_CT,2015,3,2908
87,STBN_2015_CSSRI_CT,2015,2,3222
80,STBN_2015_CSSRI_CT,2015,2,3568
98,STBN_2015_CSSRI_CT,2015,1,2606
73,STBN_2015_CSSRI_CT,2015,2,4190
77,STBN_2015_CSSRI_CT,2015,3,2565
25,STBN_2015_CSSRI_CT,2015,1,4025
101,STBN_2015_CSSRI_CT,2015,1,1917
83,STBN_2015_CSSRI_CT,2015,1,2797
96,STBN_2015_CSSRI_CT,2015,3,1663
81,STBN_2015_CSSRI_CT,2015,3,2006
96,STBN_2015_CSSRI_CT,2015,2,3321
105,STBN_2015_CSSRI_CT,2015,1,4771
99,STBN_2015_CSSRI_CT,2015,3,3200
24,STBN_2015_CSSRI_CT,2015,2,2895
80,STBN_2015_CSSRI_CT,2015,3,2810
90,STBN_2015_CSSRI_CT,2015,1,2349
92,STBN_2015_CSSRI_CT,2015,3,3102
91,STBN_2015_CSSRI_CT,2015,3,3184
83,STBN_2015_CSSRI_CT,2015,3,2152
97,STBN_2015_CSSRI_CT,2015,3,2308
101,STBN_2015_CSSRI_CT,2015,2,1740
98,STBN_2015_CSSRI_CT,2015,3,2581
41,STBN_2015_CSSRI_CT,2015,2,2800
100,STBN_2015_CSSRI_CT,2015,1,3171
80,STBN_2015_CSSRI_CT,2015,1,3365
81,STBN_2015_CSSRI_CT,2015,2,3505
86,STBN_2015_CSSRI_CT,2015,1,3010
24,STBN_2015_CSSRI_CT,2015,1,3298
107,STBN_2015_CSSRI_CT,2015,2,2781
79,STBN_2015_CSSRI_CT,2015,2,3597
23,STBN_2015_CSSRI_CT,2015,2,3022
42,STBN_2015_CSSRI_CT,2015,1,2552
100,STBN_2015_CSSRI_CT,2015,3,2584
78,STBN_2015_CSSRI_CT,2015,2,3892
25,STBN_2015_CSSRI_CT,2015,2,3406
97,STBN_2015_CSSRI_CT,2015,2,2952
92,STBN_2015_CSSRI_CT,2015,1,2587
103,STBN_2015_CSSRI_CT,2015,3,3232
99,STBN_2015_CSSRI_CT,2015,2,2632
106,STBN_2015_CSSRI_CT,2015,3,2152
104,STBN_2015_CSSRI_CT,2015,1,3635
25,STBN_2015_CSSRI_CT,2015,3,4365
106,STBN_2015_CSSRI_CT,2015,2,2670
107,STBN_2015_CSSRI_CT,2015,1,3200
103,STBN_2015_CSSRI_CT,2015,2,2352
73,STBN_2015_CSSRI_CT,2015,3,2679
77,STBN_2015_CSSRI_CT,2015,1,2311
78,STBN_2015_CSSRI_CT,2015,3,2883
105,STBN_2015_CSSRI_CT,2015,2,3743
41,STBN_2015_CSSRI_CT,2015,1,2975
73,STBN_2015_CSSRI_CT,2015,1,3352
91,STBN_2015_CSSRI_CT,2015,1,3448
100,STBN_2015_CSSRI_CT,2015,2,2444
104,STBN_2015_CSSRI_CT,2015,3,4476
24,STBN_2015_CSSRI_CT,2015,3,2730
83,STBN_2015_CSSRI_CT,2015,2,2670
79,STBN_2015_CSSRI_CT,2015,1,2619
102,STBN_2015_CSSRI_CT,2015,1,3663
79,STBN_2015_CSSRI_CT,2015,3,2857
90,STBN_2015_CSSRI_CT,2015,2,2794
98,STBN_2015_CSSRI_CT,2015,2,2721
103,STBN_2015_CSSRI_CT,2015,1,3165
106,STBN_2015_CSSRI_CT,2015,1,2797
99,STBN_2015_CSSRI_CT,2015,1,3441
78,STBN_2015_CSSRI_CT,2015,1,3546
92,STBN_2015_CSSRI_CT,2015,2,3022
97,STBN_2015_CSSRI_CT,2015,1,2625
84,STBN_2015_CSSRI_CT,2015,2,3771
79,STBN_2015_CSSRI_KSL,2015,3,1053
25,STBN_2015_CSSRI_KSL,2015,1,2222
87,STBN_2015_CSSRI_KSL,2015,1,778
78,STBN_2015_CSSRI_KSL,2015,2,1122
80,STBN_2015_CSSRI_KSL,2015,1,789
81,STBN_2015_CSSRI_KSL,2015,2,3089
24,STBN_2015_CSSRI_KSL,2015,2,2466
80,STBN_2015_CSSRI_KSL,2015,3,729
92,STBN_2015_CSSRI_KSL,2015,1,2800
78,STBN_2015_CSSRI_KSL,2015,3,1160
86,STBN_2015_CSSRI_KSL,2015,2,855
98,STBN_2015_CSSRI_KSL,2015,1,3044
23,STBN_2015_CSSRI_KSL,2015,2,2333
